date,Export amount,Export growth rate,Import amount,Import growth rate
2020-02-29,"40,911,819",3.6,"36,977,247",0.9
2020-03-01,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-02,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-03,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-04,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-05,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-06,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-07,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-08,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-09,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-10,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-11,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-12,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-13,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-14,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-15,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-16,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-17,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-18,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-19,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-20,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-21,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-22,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-23,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-24,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-25,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-26,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-27,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-28,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-29,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-30,"46,167,204",-1.8,"41,803,860",-0.4
2020-03-31,"46,167,204",-1.8,"41,803,860",-0.4
2020-04-01,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-02,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-03,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-04,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-05,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-06,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-07,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-08,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-09,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-10,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-11,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-12,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-13,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-14,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-15,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-16,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-17,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-18,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-19,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-20,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-21,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-22,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-23,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-24,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-25,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-26,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-27,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-28,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-29,"36,270,183",-25.6,"37,932,611",-15.8
2020-04-30,"36,270,183",-25.6,"37,932,611",-15.8
2020-05-01,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-02,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-03,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-04,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-05,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-06,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-07,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-08,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-09,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-10,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-11,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-12,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-13,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-14,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-15,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-16,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-17,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-18,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-19,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-20,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-21,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-22,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-23,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-24,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-25,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-26,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-27,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-28,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-29,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-30,"34,854,511",-23.7,"34,661,974",-20.5
2020-05-31,"34,854,511",-23.7,"34,661,974",-20.5
2020-06-01,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-02,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-03,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-04,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-05,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-06,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-07,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-08,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-09,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-10,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-11,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-12,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-13,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-14,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-15,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-16,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-17,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-18,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-19,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-20,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-21,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-22,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-23,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-24,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-25,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-26,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-27,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-28,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-29,"39,214,071",-10.9,"35,794,860",-10.7
2020-06-30,"39,214,071",-10.9,"35,794,860",-10.7
2020-07-01,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-02,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-03,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-04,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-05,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-06,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-07,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-08,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-09,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-10,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-11,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-12,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-13,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-14,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-15,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-16,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-17,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-18,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-19,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-20,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-21,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-22,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-23,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-24,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-25,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-26,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-27,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-28,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-29,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-30,"42,785,144",-7.1,"38,849,185",-11.2
2020-07-31,"42,785,144",-7.1,"38,849,185",-11.2
2020-08-01,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-02,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-03,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-04,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-05,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-06,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-07,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-08,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-09,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-10,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-11,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-12,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-13,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-14,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-15,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-16,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-17,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-18,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-19,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-20,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-21,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-22,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-23,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-24,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-25,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-26,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-27,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-28,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-29,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-30,"39,469,231",-10.3,"35,817,929",-15.6
2020-08-31,"39,469,231",-10.3,"35,817,929",-15.6
2020-09-01,"47,819,948",7.1,"39,400,190",1.7
2020-09-02,"47,819,948",7.1,"39,400,190",1.7
2020-09-03,"47,819,948",7.1,"39,400,190",1.7
2020-09-04,"47,819,948",7.1,"39,400,190",1.7
2020-09-05,"47,819,948",7.1,"39,400,190",1.7
2020-09-06,"47,819,948",7.1,"39,400,190",1.7
2020-09-07,"47,819,948",7.1,"39,400,190",1.7
2020-09-08,"47,819,948",7.1,"39,400,190",1.7
2020-09-09,"47,819,948",7.1,"39,400,190",1.7
2020-09-10,"47,819,948",7.1,"39,400,190",1.7
2020-09-11,"47,819,948",7.1,"39,400,190",1.7
2020-09-12,"47,819,948",7.1,"39,400,190",1.7
2020-09-13,"47,819,948",7.1,"39,400,190",1.7
2020-09-14,"47,819,948",7.1,"39,400,190",1.7
2020-09-15,"47,819,948",7.1,"39,400,190",1.7
2020-09-16,"47,819,948",7.1,"39,400,190",1.7
2020-09-17,"47,819,948",7.1,"39,400,190",1.7
2020-09-18,"47,819,948",7.1,"39,400,190",1.7
2020-09-19,"47,819,948",7.1,"39,400,190",1.7
2020-09-20,"47,819,948",7.1,"39,400,190",1.7
2020-09-21,"47,819,948",7.1,"39,400,190",1.7
2020-09-22,"47,819,948",7.1,"39,400,190",1.7
2020-09-23,"47,819,948",7.1,"39,400,190",1.7
2020-09-24,"47,819,948",7.1,"39,400,190",1.7
2020-09-25,"47,819,948",7.1,"39,400,190",1.7
2020-09-26,"47,819,948",7.1,"39,400,190",1.7
2020-09-27,"47,819,948",7.1,"39,400,190",1.7
2020-09-28,"47,819,948",7.1,"39,400,190",1.7
2020-09-29,"47,819,948",7.1,"39,400,190",1.7
2020-09-30,"47,819,948",7.1,"39,400,190",1.7
2020-10-01,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-02,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-03,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-04,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-05,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-06,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-07,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-08,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-09,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-10,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-11,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-12,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-13,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-14,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-15,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-16,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-17,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-18,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-19,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-20,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-21,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-22,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-23,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-24,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-25,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-26,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-27,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-28,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-29,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-30,"44,818,534",-3.9,"39,093,795",-5.6
2020-10-31,"44,818,534",-3.9,"39,093,795",-5.6
2020-11-01,"45,751,883",3.9,"39,944,763",-1.9
2020-11-02,"45,751,883",3.9,"39,944,763",-1.9
2020-11-03,"45,751,883",3.9,"39,944,763",-1.9
2020-11-04,"45,751,883",3.9,"39,944,763",-1.9
2020-11-05,"45,751,883",3.9,"39,944,763",-1.9
2020-11-06,"45,751,883",3.9,"39,944,763",-1.9
2020-11-07,"45,751,883",3.9,"39,944,763",-1.9
2020-11-08,"45,751,883",3.9,"39,944,763",-1.9
2020-11-09,"45,751,883",3.9,"39,944,763",-1.9
2020-11-10,"45,751,883",3.9,"39,944,763",-1.9
2020-11-11,"45,751,883",3.9,"39,944,763",-1.9
2020-11-12,"45,751,883",3.9,"39,944,763",-1.9
2020-11-13,"45,751,883",3.9,"39,944,763",-1.9
2020-11-14,"45,751,883",3.9,"39,944,763",-1.9
2020-11-15,"45,751,883",3.9,"39,944,763",-1.9
2020-11-16,"45,751,883",3.9,"39,944,763",-1.9
2020-11-17,"45,751,883",3.9,"39,944,763",-1.9
2020-11-18,"45,751,883",3.9,"39,944,763",-1.9
2020-11-19,"45,751,883",3.9,"39,944,763",-1.9
2020-11-20,"45,751,883",3.9,"39,944,763",-1.9
2020-11-21,"45,751,883",3.9,"39,944,763",-1.9
2020-11-22,"45,751,883",3.9,"39,944,763",-1.9
2020-11-23,"45,751,883",3.9,"39,944,763",-1.9
2020-11-24,"45,751,883",3.9,"39,944,763",-1.9
2020-11-25,"45,751,883",3.9,"39,944,763",-1.9
2020-11-26,"45,751,883",3.9,"39,944,763",-1.9
2020-11-27,"45,751,883",3.9,"39,944,763",-1.9
2020-11-28,"45,751,883",3.9,"39,944,763",-1.9
2020-11-29,"45,751,883",3.9,"39,944,763",-1.9
2020-11-30,"45,751,883",3.9,"39,944,763",-1.9
2020-12-01,"51,332,449",12.4,"44,638,246",2.2
2020-12-02,"51,332,449",12.4,"44,638,246",2.2
2020-12-03,"51,332,449",12.4,"44,638,246",2.2
2020-12-04,"51,332,449",12.4,"44,638,246",2.2
2020-12-05,"51,332,449",12.4,"44,638,246",2.2
2020-12-06,"51,332,449",12.4,"44,638,246",2.2
2020-12-07,"51,332,449",12.4,"44,638,246",2.2
2020-12-08,"51,332,449",12.4,"44,638,246",2.2
2020-12-09,"51,332,449",12.4,"44,638,246",2.2
2020-12-10,"51,332,449",12.4,"44,638,246",2.2
2020-12-11,"51,332,449",12.4,"44,638,246",2.2
2020-12-12,"51,332,449",12.4,"44,638,246",2.2
2020-12-13,"51,332,449",12.4,"44,638,246",2.2
2020-12-14,"51,332,449",12.4,"44,638,246",2.2
2020-12-15,"51,332,449",12.4,"44,638,246",2.2
2020-12-16,"51,332,449",12.4,"44,638,246",2.2
2020-12-17,"51,332,449",12.4,"44,638,246",2.2
2020-12-18,"51,332,449",12.4,"44,638,246",2.2
2020-12-19,"51,332,449",12.4,"44,638,246",2.2
2020-12-20,"51,332,449",12.4,"44,638,246",2.2
2020-12-21,"51,332,449",12.4,"44,638,246",2.2
2020-12-22,"51,332,449",12.4,"44,638,246",2.2
2020-12-23,"51,332,449",12.4,"44,638,246",2.2
2020-12-24,"51,332,449",12.4,"44,638,246",2.2
2020-12-25,"51,332,449",12.4,"44,638,246",2.2
2020-12-26,"51,332,449",12.4,"44,638,246",2.2
2020-12-27,"51,332,449",12.4,"44,638,246",2.2
2020-12-28,"51,332,449",12.4,"44,638,246",2.2
2020-12-29,"51,332,449",12.4,"44,638,246",2.2
2020-12-30,"51,332,449",12.4,"44,638,246",2.2
2020-12-31,"51,332,449",12.4,"44,638,246",2.2
2021-01-01,"48,006,974",11.4,"44,456,822",4.1
2021-01-02,"48,006,974",11.4,"44,456,822",4.1
2021-01-03,"48,006,974",11.4,"44,456,822",4.1
2021-01-04,"48,006,974",11.4,"44,456,822",4.1
2021-01-05,"48,006,974",11.4,"44,456,822",4.1
2021-01-06,"48,006,974",11.4,"44,456,822",4.1
2021-01-07,"48,006,974",11.4,"44,456,822",4.1
2021-01-08,"48,006,974",11.4,"44,456,822",4.1
2021-01-09,"48,006,974",11.4,"44,456,822",4.1
2021-01-10,"48,006,974",11.4,"44,456,822",4.1
2021-01-11,"48,006,974",11.4,"44,456,822",4.1
2021-01-12,"48,006,974",11.4,"44,456,822",4.1
2021-01-13,"48,006,974",11.4,"44,456,822",4.1
2021-01-14,"48,006,974",11.4,"44,456,822",4.1
2021-01-15,"48,006,974",11.4,"44,456,822",4.1
2021-01-16,"48,006,974",11.4,"44,456,822",4.1
2021-01-17,"48,006,974",11.4,"44,456,822",4.1
2021-01-18,"48,006,974",11.4,"44,456,822",4.1
2021-01-19,"48,006,974",11.4,"44,456,822",4.1
2021-01-20,"48,006,974",11.4,"44,456,822",4.1
2021-01-21,"48,006,974",11.4,"44,456,822",4.1
2021-01-22,"48,006,974",11.4,"44,456,822",4.1
2021-01-23,"48,006,974",11.4,"44,456,822",4.1
2021-01-24,"48,006,974",11.4,"44,456,822",4.1
2021-01-25,"48,006,974",11.4,"44,456,822",4.1
2021-01-26,"48,006,974",11.4,"44,456,822",4.1
2021-01-27,"48,006,974",11.4,"44,456,822",4.1
2021-01-28,"48,006,974",11.4,"44,456,822",4.1
2021-01-29,"48,006,974",11.4,"44,456,822",4.1
2021-01-30,"48,006,974",11.4,"44,456,822",4.1
2021-01-31,"48,006,974",11.4,"44,456,822",4.1
2021-02-01,"44,706,907",9.3,"42,404,636",14.7
2021-02-02,"44,706,907",9.3,"42,404,636",14.7
2021-02-03,"44,706,907",9.3,"42,404,636",14.7
2021-02-04,"44,706,907",9.3,"42,404,636",14.7
2021-02-05,"44,706,907",9.3,"42,404,636",14.7
2021-02-06,"44,706,907",9.3,"42,404,636",14.7
2021-02-07,"44,706,907",9.3,"42,404,636",14.7
2021-02-08,"44,706,907",9.3,"42,404,636",14.7
2021-02-09,"44,706,907",9.3,"42,404,636",14.7
2021-02-10,"44,706,907",9.3,"42,404,636",14.7
2021-02-11,"44,706,907",9.3,"42,404,636",14.7
2021-02-12,"44,706,907",9.3,"42,404,636",14.7
2021-02-13,"44,706,907",9.3,"42,404,636",14.7
2021-02-14,"44,706,907",9.3,"42,404,636",14.7
2021-02-15,"44,706,907",9.3,"42,404,636",14.7
2021-02-16,"44,706,907",9.3,"42,404,636",14.7
2021-02-17,"44,706,907",9.3,"42,404,636",14.7
2021-02-18,"44,706,907",9.3,"42,404,636",14.7
2021-02-19,"44,706,907",9.3,"42,404,636",14.7
2021-02-20,"44,706,907",9.3,"42,404,636",14.7
2021-02-21,"44,706,907",9.3,"42,404,636",14.7
2021-02-22,"44,706,907",9.3,"42,404,636",14.7
2021-02-23,"44,706,907",9.3,"42,404,636",14.7
2021-02-24,"44,706,907",9.3,"42,404,636",14.7
2021-02-25,"44,706,907",9.3,"42,404,636",14.7
2021-02-26,"44,706,907",9.3,"42,404,636",14.7
2021-02-27,"44,706,907",9.3,"42,404,636",14.7
2021-02-28,"44,706,907",9.3,"42,404,636",14.7
2021-03-01,"53,690,914",16.3,"49,742,555",19.0
2021-03-02,"53,690,914",16.3,"49,742,555",19.0
2021-03-03,"53,690,914",16.3,"49,742,555",19.0
2021-03-04,"53,690,914",16.3,"49,742,555",19.0
2021-03-05,"53,690,914",16.3,"49,742,555",19.0
2021-03-06,"53,690,914",16.3,"49,742,555",19.0
2021-03-07,"53,690,914",16.3,"49,742,555",19.0
2021-03-08,"53,690,914",16.3,"49,742,555",19.0
2021-03-09,"53,690,914",16.3,"49,742,555",19.0
2021-03-10,"53,690,914",16.3,"49,742,555",19.0
2021-03-11,"53,690,914",16.3,"49,742,555",19.0
2021-03-12,"53,690,914",16.3,"49,742,555",19.0
2021-03-13,"53,690,914",16.3,"49,742,555",19.0
2021-03-14,"53,690,914",16.3,"49,742,555",19.0
2021-03-15,"53,690,914",16.3,"49,742,555",19.0
2021-03-16,"53,690,914",16.3,"49,742,555",19.0
2021-03-17,"53,690,914",16.3,"49,742,555",19.0
2021-03-18,"53,690,914",16.3,"49,742,555",19.0
2021-03-19,"53,690,914",16.3,"49,742,555",19.0
2021-03-20,"53,690,914",16.3,"49,742,555",19.0
2021-03-21,"53,690,914",16.3,"49,742,555",19.0
2021-03-22,"53,690,914",16.3,"49,742,555",19.0
2021-03-23,"53,690,914",16.3,"49,742,555",19.0
2021-03-24,"53,690,914",16.3,"49,742,555",19.0
2021-03-25,"53,690,914",16.3,"49,742,555",19.0
2021-03-26,"53,690,914",16.3,"49,742,555",19.0
2021-03-27,"53,690,914",16.3,"49,742,555",19.0
2021-03-28,"53,690,914",16.3,"49,742,555",19.0
2021-03-29,"53,690,914",16.3,"49,742,555",19.0
2021-03-30,"53,690,914",16.3,"49,742,555",19.0
2021-03-31,"53,690,914",16.3,"49,742,555",19.0
2021-04-01,"51,225,991",41.2,"50,891,152",34.2
2021-04-02,"51,225,991",41.2,"50,891,152",34.2
2021-04-03,"51,225,991",41.2,"50,891,152",34.2
2021-04-04,"51,225,991",41.2,"50,891,152",34.2
2021-04-05,"51,225,991",41.2,"50,891,152",34.2
2021-04-06,"51,225,991",41.2,"50,891,152",34.2
2021-04-07,"51,225,991",41.2,"50,891,152",34.2
2021-04-08,"51,225,991",41.2,"50,891,152",34.2
2021-04-09,"51,225,991",41.2,"50,891,152",34.2
2021-04-10,"51,225,991",41.2,"50,891,152",34.2
2021-04-11,"51,225,991",41.2,"50,891,152",34.2
2021-04-12,"51,225,991",41.2,"50,891,152",34.2
2021-04-13,"51,225,991",41.2,"50,891,152",34.2
2021-04-14,"51,225,991",41.2,"50,891,152",34.2
2021-04-15,"51,225,991",41.2,"50,891,152",34.2
2021-04-16,"51,225,991",41.2,"50,891,152",34.2
2021-04-17,"51,225,991",41.2,"50,891,152",34.2
2021-04-18,"51,225,991",41.2,"50,891,152",34.2
2021-04-19,"51,225,991",41.2,"50,891,152",34.2
2021-04-20,"51,225,991",41.2,"50,891,152",34.2
2021-04-21,"51,225,991",41.2,"50,891,152",34.2
2021-04-22,"51,225,991",41.2,"50,891,152",34.2
2021-04-23,"51,225,991",41.2,"50,891,152",34.2
2021-04-24,"51,225,991",41.2,"50,891,152",34.2
2021-04-25,"51,225,991",41.2,"50,891,152",34.2
2021-04-26,"51,225,991",41.2,"50,891,152",34.2
2021-04-27,"51,225,991",41.2,"50,891,152",34.2
2021-04-28,"51,225,991",41.2,"50,891,152",34.2
2021-04-29,"51,225,991",41.2,"50,891,152",34.2
2021-04-30,"51,225,991",41.2,"50,891,152",34.2
2021-05-01,"50,725,161",45.5,"47,910,522",38.2
2021-05-02,"50,725,161",45.5,"47,910,522",38.2
2021-05-03,"50,725,161",45.5,"47,910,522",38.2
2021-05-04,"50,725,161",45.5,"47,910,522",38.2
2021-05-05,"50,725,161",45.5,"47,910,522",38.2
2021-05-06,"50,725,161",45.5,"47,910,522",38.2
2021-05-07,"50,725,161",45.5,"47,910,522",38.2
2021-05-08,"50,725,161",45.5,"47,910,522",38.2
2021-05-09,"50,725,161",45.5,"47,910,522",38.2
2021-05-10,"50,725,161",45.5,"47,910,522",38.2
2021-05-11,"50,725,161",45.5,"47,910,522",38.2
2021-05-12,"50,725,161",45.5,"47,910,522",38.2
2021-05-13,"50,725,161",45.5,"47,910,522",38.2
2021-05-14,"50,725,161",45.5,"47,910,522",38.2
2021-05-15,"50,725,161",45.5,"47,910,522",38.2
2021-05-16,"50,725,161",45.5,"47,910,522",38.2
2021-05-17,"50,725,161",45.5,"47,910,522",38.2
2021-05-18,"50,725,161",45.5,"47,910,522",38.2
2021-05-19,"50,725,161",45.5,"47,910,522",38.2
2021-05-20,"50,725,161",45.5,"47,910,522",38.2
2021-05-21,"50,725,161",45.5,"47,910,522",38.2
2021-05-22,"50,725,161",45.5,"47,910,522",38.2
2021-05-23,"50,725,161",45.5,"47,910,522",38.2
2021-05-24,"50,725,161",45.5,"47,910,522",38.2
2021-05-25,"50,725,161",45.5,"47,910,522",38.2
2021-05-26,"50,725,161",45.5,"47,910,522",38.2
2021-05-27,"50,725,161",45.5,"47,910,522",38.2
2021-05-28,"50,725,161",45.5,"47,910,522",38.2
2021-05-29,"50,725,161",45.5,"47,910,522",38.2
2021-05-30,"50,725,161",45.5,"47,910,522",38.2
2021-05-31,"50,725,161",45.5,"47,910,522",38.2
2021-06-01,"54,778,905",39.7,"50,429,027",40.9
2021-06-02,"54,778,905",39.7,"50,429,027",40.9
2021-06-03,"54,778,905",39.7,"50,429,027",40.9
2021-06-04,"54,778,905",39.7,"50,429,027",40.9
2021-06-05,"54,778,905",39.7,"50,429,027",40.9
2021-06-06,"54,778,905",39.7,"50,429,027",40.9
2021-06-07,"54,778,905",39.7,"50,429,027",40.9
2021-06-08,"54,778,905",39.7,"50,429,027",40.9
